id_paquete,id_monitoreo,arreglo_estados,complemento_estado,fecha_creado
36660ed5-df9e-464c-95d5-7fd44d8a40a4,ZFGA2YCFUSZWKFBGEB7I,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T15:15:32.389000
031e8164-288a-46b8-9a9c-8f6819100ebc,R3jOxUJtoM0mSNQEsI7A,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,CREATED]",[DELIVERY_ATTEMPTED],2021-12-08T23:01:20.026000
97ff6879-c375-482e-ba4d-a10428c9cad0,YlN7YYuZ9hU1Ho78WwLg,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T17:34:26.894000
e9e531be-5c44-4d5c-9ff8-bd45d337350c,SDJSHL9D7HMRAL6ZHXTJ,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:02:40.810000
64b03216-29a4-4c10-8918-5bdd59430a4b,NCX9P9MVRQVRR57WKWDB,"[DELIVERED,DELIVERED,DELIVERED,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T10:56:54.792000
0d9609e3-ef2f-4a62-a3bd-d2fa59e3be2b,ELWXNQRPY4SKX9DXMEPM,"[DELIVERED,DELIVERED,DELIVERED,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T11:39:53.015000
24a671e8-484c-4876-850d-846ac4ffd83f,YUJKNNPHA4QM0OJIVKEH,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T20:07:18.412000
1c25598a-6146-46c9-a35f-ed05efc64d7c,F5KBORK8JHCYBEO51UG8,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:22:49.854000
9f783d79-9791-4d54-a4f9-363b0e2980fc,OTKEEBRJ9T1LOG5YHEM1,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:32:39.249000
2f3bb134-8ba9-46b0-b61f-00061813d80f,9PCEIXBGFVQO2ANPYS5Z,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:32:16.930000
f0e672ea-eac5-475c-aa48-34f852045555,TVAGa0M3KPfHAGhmBsAd,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-08T18:06:43.251000
e63ce0c4-0c85-404b-a898-40240f97f4d0,aiLVSomXF4dl7jhkqa48,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T12:29:31.145000
16898d3a-312c-4430-9830-4943be56b85a,AXTSZYZVQNQZ3RBC9BFN,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T16:29:45.927000
4fd5fea5-f2eb-40f2-b8ed-5870fa4149df,HBVKINV0FJDGUB4N8HUA,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:08:59.330000
f1215006-9e7c-4787-9481-63982871fbd4,FB5JT2E5LCFSKRVSOGIQ,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:57:32.225000
84d9ccce-d3b3-4ddb-8567-bcb1e9d61973,PF3B3PEEGWBMQSFNSNMU,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:13:25.335000
5cc5459e-898d-45c3-b551-ef79b8a77111,p7HhY6CbRG0GC0Vdlh1g,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T23:25:32.120000
0a8b78bd-bc22-4eab-af6e-3cfff509330f,msi986IG3u7PIjT0YZjF,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T16:40:01.762000
759dce15-cee7-4e01-a351-0f04f1e7ae16,YSRHMLTZDVMFWNOWAS7R,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T16:23:55.165000
3597b3f4-2212-4600-81dc-cff2100f5762,GIWA4AB3ORLEOT9BNBJS,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T12:56:32.961000
649bdef7-34ea-4ff6-9c0d-307fa4759d77,UPNT3029MM1QIRO4DHS6,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T16:32:30.208000
1192396c-9d50-4a9a-b435-e9a198ad6823,DAOIRJ1QXS9ZJC9WHWW8,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:02:29.502000
7532c9a3-e652-438c-bca3-3e2b048e5609,V5MWSZGJW9ID8ZJHIMMV,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T20:25:47.893000
1ec7ba32-0c6a-460a-9408-fdd3eaa91763,QSVPSJZNLDVFNRL61T5F,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T13:40:14.707000
682f896b-017a-46e2-8240-66b9ec77de45,5H7YASBNIZLA0KDGVNCZ,"[DELIVERED,DELIVERED,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:16:28.657000
defd74ba-367c-40ad-884b-ef06b02906b6,RXFFLDXQQGMGAMUNWASA,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED,CREATED]",[ORIGIN_SCAN],2021-12-10T17:57:20.986000
7c8077ee-1a0e-4d4d-911c-dcbb821955f5,GNPVVULSIEW04ACRIBDP,"[DELIVERED,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED,CREATED]",[ORIGIN_SCAN],2021-12-10T11:28:12.345000
08f9b48c-68ad-491f-8ef6-920cfb7ea8ae,TVJWJ5FHMAWK9Z4AEL5F,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T17:15:59.084000
6ce916a6-a8f9-4552-b895-4473daa7ba2e,HG489JZGDOK2XTOGS31A,"[DELIVERED,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T14:20:40.410000
38de39f2-cf53-40fd-8da0-06fc87395380,LIOKF6B6GF9XRZZE3GB9,"[DELIVERED,NEXT_IN_ROUTE,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:22:17.779000
4b660f6a-f05a-403e-a9ad-6c94969ae02d,S0EEAKQOPS0DTVPFRHVE,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T10:21:18.538000
40d067a9-99cc-4b4a-a3ca-3956ac27a2dc,IYCUZSO86GKIFG7GNKR9,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T17:53:33.206000
952d9e62-74c9-428f-8d9f-bbff9215349e,JNDFT9UKH5GUJXPLI9QX,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T16:19:07.015000
ce030ff2-afd0-4667-be5f-5a3525952aea,TYIUIIQNZXRW82R0FGR5,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T20:02:28.294000
6d050f6b-04fd-4d63-9aa7-e5835d3ba94a,YYKZZUFX6HSGRSFPXDLO,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T17:53:47.128000
eb597af1-2547-42df-bca5-5014645c70f9,KYBOFTWIPU8DNMWTCBUD,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T14:14:12.620000
9afcb466-0fe6-4c0c-8f0b-0e492287aa98,SF5DWTP20Y0XVIUWBPY8,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:34:19.665000
cd927ca0-cbaa-4d22-962a-313ce278d536,QKFNVKOCLK0I3XJ4DMOR,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T16:31:54.747000
d740aa5b-0625-4d83-a696-03568cfa50ce,3GF6KDIBIKGAREUMQE8A,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:06:33.350000
19c0b86f-bfd5-4706-93e5-034159bdbf2c,PDBEHII5X1ILTGWCZ5GY,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T15:46:33.390000
2f37cb43-89cf-4d5a-868d-e78bc70fba29,241g7CsVnzqPQHE5HjmL,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED,CREATED]",[ORIGIN_SCAN],2021-12-10T12:27:31.763000
f58afba0-2dd8-4567-80a8-423a7b072592,LCIRVEY4J2J8KBBQQABP,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:56:45.475000
e05aaadb-b2ab-4439-b883-cbf316cefd81,TZBMFEMQVDSE2GJOLBNB,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:57:57.444000
ea13a6c7-e2eb-47e0-a9b2-292a6d8be3a1,C9FXOJSIXAPMAAPM40AG,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T09:59:14.850000
66b513ce-087b-4ef0-ba15-b474797ce48f,7E4FW0TTAUDF8H99LZLH,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:20:00.630000
cb8a6556-bde9-44b7-9e1c-2909446bfbbb,PTEMBJS9DGWQWFOQP7S8,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:18:47.992000
2c9b4897-b58c-4e57-8e06-10be514951ba,A4SW1CREU6DBSJXZSRP5,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:19:50.132000
0e4700e3-beff-4749-924f-f9849dca2954,DBULNZFXGSOU3602KZYV,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T20:51:38.874000
51c2cb97-b6a2-4d83-a1b3-d9efc6ea9190,78TG6CX8AH6LK8EHGLD9,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T16:05:29.473000
19aecbe1-4531-4dff-aaa4-9c01ceda4d3f,YN6IRMHVTNVG3P8CAGHH,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:21:43.453000
bccc5345-9610-4958-be30-31f96bf3fce2,WFIUD1SYMXFXF6L2UCOZ,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T19:21:27.333000
22c13796-c59b-4d6d-ba8b-5fe2350e110e,H47SSO4EQBMHFSM5HBPV,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T20:23:18.100000
0a841d85-d463-4906-804f-1bca82db6390,W7GYT69OYZQRP0WXB3ZP,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T16:17:23.508000
07574b7f-f5b2-4051-aa7d-a13b9273d260,JZK0PIB4ILDK35OLXECJ,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T18:11:18.032000
dde91e03-e9f7-4f6e-b2f4-11870f24be2f,U7DWCZYFISZC2CKBRKKB,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T20:01:55.323000
3deecc25-8d16-4228-bbcc-944187e94e0b,TPDDOIBQ8T5TXB5LOBXT,"[DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED,CREATED]",[ORIGIN_SCAN],2021-12-10T12:09:27.453000
d05142e1-e721-415e-968e-a256814a7fee,BO7UXHPLNFIWCQLQUUSG,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:49:57.937000
b0ac8640-b211-44c2-ad4f-62752944cff1,HZGLPIRVXAKXNMQBSECE,"[ARRIVAL_SCAN,ARRIVAL_SCAN,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[RETURNED_TO_CLIENT,DELIVERY_ATTEMPTED,ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:52:01.904000
966994f4-baf6-4a3f-9261-5e5db4c1a1b8,41cqUdtpjMRZdmQAYTf0,"[DELIVERED,DELIVERED,DELIVERED,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED,CREATED]",[ORIGIN_SCAN],2021-12-10T18:33:36.670000
063271c3-0f63-416b-9785-bb20fd733581,B4RBLRH0OUJPSOBNLJ9T,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T19:45:12.973000
95754e76-6c9c-4d0e-a6e3-ede95bfb9e29,L45IMVX8RPRMVCUMVBT7,"[DELIVERED,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED,CREATED]",[ORIGIN_SCAN],2021-12-10T12:26:47.689000
5c9731d8-5746-4edb-a94d-209bd4945e02,V0EJPRSJVH45YKT0F8QA,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T09:13:39.091000
bb2fcb99-b58c-461b-bddc-68348f915e4a,EO1QIXD4MHFMPQ0GEYFY,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T20:56:34.983000
92896978-b1b7-405a-bfe8-b6a9f8b03e42,CG8SISOGRMFNXNSLANQF,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:14:46.613000
b931d906-3a00-4663-9502-7a29360b1f97,EZEHXVGERW0DUTK8HEV4,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T19:55:35.347000
7e04baf9-bc67-4c2f-80e8-8194d8194d7e,TKC7JVJ4NMXY7IXMM0LH,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-09T19:42:36.371000
093fb795-3080-42f7-b137-f399e97f074e,WR1EE1HCRUVFQMCOCA6L,"[DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T16:24:00.001000
b3a7d799-3e69-4bb7-b4f5-c3291277114b,N0PGYCN2FTN57SMMOXMC,"[DELIVERED,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:49:50.132000
ac701b66-01ca-43b7-a688-be90c0527898,2Q4GSXJBEENKK1QMACM6,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T18:07:51.369000
